,video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,hashtags
21,7331056433066151210,2024-02-02T12:23:33,21.0,US,"['Climbing', ' wheel chair', ' Wheelchair Rapunzel']",280600.0,6981.0,3877.0,12600000.0,Climb stairs solo or assisted!  Stay tuned for our event schedules for 2024!🚨🎊✈️ @abilities_expo @Rollettes LA were coming for you!  #disabilitytiktok #mobiusmobility #accessibility #disability #abilities #abilitiesexpo #california #rollettesdance #rollettesexperience #expo #accessibilitytravel #accessibilitymatters #reachclimbgo #mobility #news #sci #fyp #foryoupage #trending #inclusion #accessible #wheelchair #mobility #spinalcordinjuryrecovery #disability #disabilitytiktok #abilitynotdisability #awareness #california #newyork #pensilvania #minnesota #missouri #reachclimbgo #ibot #tech #trending #viral #instagram #youtube #tiktok ,False,,mobiusmobility,Mobius Mobility,,,,,,False,"['disabilitytiktok', 'mobiusmobility', 'accessibility', 'disability', 'abilities', 'abilitiesexpo', 'california', 'rollettesdance', 'rollettesexperience', 'expo', 'accessibilitytravel', 'accessibilitymatters', 'reachclimbgo', 'mobility', 'news', 'sci', 'fyp', 'foryoupage', 'trending', 'inclusion', 'accessible', 'wheelchair', 'mobility', 'spinalcordinjuryrecovery', 'disability', 'disabilitytiktok', 'abilitynotdisability', 'awareness', 'california', 'newyork', 'pensilvania', 'minnesota', 'missouri', 'reachclimbgo', 'ibot', 'tech', 'trending', 'viral', 'instagram', 'youtube', 'tiktok']"
158,7343639842296794410,2024-03-07T10:13:28,229.0,US,"['independence day speech', ' bill pullman', ' bill pullman president speech', ' president head statue', ' biden fall collection', ' morgan freeman', ' bill pullman independence day', ' president bartlett', ' geena davis president']",72500.0,7915.0,2297.0,737700.0,From one real presdient to five fictional presidents — watch as Joe Biden calls up Hollywood’s favore presidents for some advise ahead of the 2024 State of the Union. #sotu #biden #scandal #fyp #2024 ,False,,couriernewsroom,COURIER,,,,,,True,"['sotu', 'biden', 'scandal', 'fyp', '2024']"
203,7343649168491269422,2024-03-07T10:49:35,111.0,US,"['kellogg ceo apologize', ' tall girl boycott', ' kelloggs 99 cents', ' tallgirl6234 kellogs', ' kellogg boycott explained', ' rice crispy treats kellogg', ' kelloggs cereal for dinner', "" Kellogg's Gansito Cereal"", ' Mr Kellogg Chicago Med Court', ' kelloggs boycott canada']",374500.0,10900.0,9221.0,2300000.0,#greenscreen #greenscreenvideo #kelloggs #kelloggsboycott #capitalism #garypilnick #inflation ,False,,reyahthelastdragon,Reyah the Last Dragon🐲,,,,,,False,"['greenscreen', 'greenscreenvideo', 'kelloggs', 'kelloggsboycott', 'capitalism', 'garypilnick', 'inflation']"
209,7343713370614336811,2024-03-07T14:59:21,86.0,US,"['Cillian Murphy', ' cillian murphy meme', ' Oppenheimer', ' Oppenheimer Cast', ' emily blunt', ' Cillian Murphy Actor', ' Oppenheimer Movie', ' Robert Downey Jr.', ' Cillian Murphy In Oppenheimer', ' rdj and cillian murphy']",86400.0,729.0,349.0,734000.0,Changing our ringtone to #CillianMurphy saying “fire fire fire fire!” 😂🔥 #RobertDowneyJr #EmilyBlunt #Oppenheimer #Oscars #FilmTok ,False,,people,People Magazine,,,,,,True,"['cillianmurphy', 'robertdowneyjr', 'emilyblunt', 'oppenheimer', 'oscars', 'filmtok']"
224,7343608279932783918,2024-03-07T08:10:59,243.0,US,"['cops arresting undercover fbi agent', ' undercover fbi agent', ' arresting fbi agent', ' cop arrests federal agent', ' avi undercover cop', ' Cops Saving Lives']",304800.0,1758.0,2350.0,9000000.0,Cops Arrest Undercover FBI Agent#office #police #copsoftiktok #trending #viral #learnontiktok ,False,,lawohio,Kevin law,,,,,,False,"['office', 'police', 'copsoftiktok', 'trending', 'viral', 'learnontiktok']"
261,7342884675536457006,2024-03-05T09:22:57,61.0,US,"['aoc palestine', ' Movie Theater', ' aoc supports israel', ' Nyc Scary Parade', ' movie theater popcorn']",7607.0,207.0,291.0,220200.0,AOC snaps at NYC protesters at movie theater demanding she call Israel’s military campaign in Gaza genocide,False,,nypost,New York Post | News,,,,,,True,[]
322,7343623672848059690,2024-03-07T09:10:44,88.0,US,"['sophia orange is the new black', ' sophia oitnb', ' sophia orange is the new black backstory', ' orange is the new black', ' film clips', ' Film', ' sophia and elliot', ' Sophia Black', ' Sophia Richie Grainge', ' taylor & sophia']",24400.0,12.0,61.0,398900.0,Part42 #tiktok #foryou #fyp #police #film ,False,,rungemccorkle,Star_moive,,,,,,False,"['tiktok', 'foryou', 'fyp', 'police', 'film']"
347,7330744742084431147,2024-02-01T16:13:49,55.0,US,"['tiktok ceo', ' tiktok vs congress', ' tom cotton apology to ceo tiktok espo', ' Tom', ' Ceo Confronts Manager']",1400000.0,13000.0,12000.0,12300000.0,Tom almost got’em #tiktok #shouchew #congress ,False,,fungbros,Fung Bros,,,,,,False,"['tiktok', 'shouchew', 'congress']"
354,7343266113096011050,2024-03-06T10:03:06,129.0,US,"['Starbuck', ' starbucks coffee', ' Dropping Starbucks', ' Starbucks Barista', ' Starbucks Coffee Orders', ' Starbucks USA', ' Starbucks Drink Orders', ' Starbucks Orders', ' nathan fielder starbucks', ' why are people boycotting mcdonalds and starbucks']",7361.0,147.0,124.0,43300.0,update 3.6 - why are we boycotting starbucks? is it working?  #leftist #fyp #starbucks #boycott #news #union #capitalism #socialism #traderjoes ,False,,c.a.i.t.l.y.n,caitlyn 🌹,,,,,,False,"['leftist', 'fyp', 'starbucks', 'boycott', 'news', 'union', 'capitalism', 'socialism', 'traderjoes']"
380,7343766889954331946,2024-03-07T18:26:35,192.0,US,"['welcome to video website', ' scary stories', ' scary stories to tell in dark', ' horror story', ' Devils Underground Heaven']",59300.0,351.0,1142.0,684300.0,This story will haunt you. #truecrime #truecrimetiktok #truecrimetok #truecrimecommunity #creep #creeper #creepy #crime #crimetok #story #storytime #darkweb #dark #disturbing #evil #awareness #scary #crimejunkie ,False,,theparanormalfiles,The Paranormal Files,,,,,,False,"['truecrime', 'truecrimetiktok', 'truecrimetok', 'truecrimecommunity', 'creep', 'creeper', 'creepy', 'crime', 'crimetok', 'story', 'storytime', 'darkweb', 'dark', 'disturbing', 'evil', 'awareness', 'scary', 'crimejunkie']"
489,7343281201752444203,2024-03-06T11:01:40,66.0,US,"['Jordan Klepper', ' The Daily Show', ' Trumpet']",29900.0,789.0,2479.0,401900.0,"With Nikki Haley out of the race, her supporters have a tough decision to make: feel nothing or get punched in the nuts. #DailyShow #JordanKlepper #NikkiHaley #Trump #Biden ",False,,thedailyshow,The Daily Show,,,,,,True,"['dailyshow', 'jordanklepper', 'nikkihaley', 'trump', 'biden']"
615,7343281201752444203,2024-03-06T11:01:40,66.0,US,"['Jordan Klepper', ' The Daily Show', ' Trumpet']",29900.0,789.0,2479.0,402100.0,"With Nikki Haley out of the race, her supporters have a tough decision to make: feel nothing or get punched in the nuts. #DailyShow #JordanKlepper #NikkiHaley #Trump #Biden ",False,,thedailyshow,The Daily Show,,,,,,True,"['dailyshow', 'jordanklepper', 'nikkihaley', 'trump', 'biden']"
632,7343598159920106798,2024-03-07T07:31:40,76.0,US,"['mexico vs brazil 2024', ' soccer', ' football', ' Soccer Defender', ' Soccer Player', ' mexico vs brasil', ' football athletes', ' football players getting the call', ' Soccer Sport', ' Brazilian Soccer']",5050.0,158.0,526.0,206600.0,"Replying to @jonana_1 we can all agree that this was a very close call, but it was the correct call. The Mexican defender trips, the on Rushing. Brazilian attacker. She makes no contact on the ball whatsoever. Therefore, it switches from being a great defensive play, to an unfortunate foul and per the Laws of the Game a red card for dogso and a direct free kick. Love or hate video assistant review, but it was brought in to catch things like this that were missed in real time on the pitch. #soccer #football #futbol #referee #refsneedlovetoo #Brazil #Mexico ",False,,refsneedlovetoo,Refs Need Love Too,,,,,,False,"['soccer', 'football', 'futbol', 'referee', 'refsneedlovetoo', 'brazil', 'mexico']"
652,7343639164417723694,2024-03-07T10:10:49,73.0,US,"['canela contaminada', ' cinnamon recall', ' canela recall', ' cinnamon recall in spanish', ' cinnamon', ' recall products', ' lead', ' Cinnamon Sticks', ' spoonful of cinnamon', ' Cinnamon Sugar Pretzels']",174200.0,32600.0,2511.0,1600000.0,The FDA has issued a recall of ground cinnamon products due to lead contamination. Please check your spices to see if you have these products and discard them. #lead #cinnamon #recall #tiktokdoc #learnontiktok ,False,,rubin_allergy,"Dr. Rubin, MD",,,,,,True,"['lead', 'cinnamon', 'recall', 'tiktokdoc', 'learnontiktok']"
661,7342976496778186027,2024-03-05T15:19:17,177.0,US,"['m white liberals', ' michigan primaries 2024', ' Stitch', ' stitch with @m', ' stitch with m white liberals', ' i really think white liberals', ' briannisss stitch', ' briannisss', ' white liberal michigan']",26200.0,722.0,3103.0,233100.0,#stitch with @M @Colorfull Story @2RawTooReal are also some very good resources from the viewpoints of black voters. #election2024 #biden #democrat #voteblue #voteprogressive ,False,,briannisss,B.🤍,,,,,,False,"['stitch', 'election2024', 'biden', 'democrat', 'voteblue', 'voteprogressive']"
667,7343651968352603434,2024-03-07T11:00:29,96.0,US,"['Mathematics', ' math', ' Science', ' drew weissman nobel prize', ' Math Honors Society', ' maths problem', ' sheldon nobel prize', ' Quick Maths', ' Algebra Mathematics', ' what is math']",14200.0,129.0,255.0,143700.0,A legend forever #math #stem #learnontiktok #mathematics #science #womenshistorymonth ,False,,average_joe_mcc,Average Joe,,,,,,False,"['math', 'stem', 'learnontiktok', 'mathematics', 'science', 'womenshistorymonth']"
673,7343407968144166186,2024-03-06T19:13:41,66.0,US,"['salicylic acid', ' Benzoyl Peroxide', ' Benzoyl Peroxide Acne', ' Panoxyl Acne Wash', ' natural acne products', ' Cerave', ' dr dray benzoyl peroxide', ' Acne Cream', ' Acne Medication', ' Pimple Cream']",509800.0,50600.0,8091.0,4900000.0,If You Use These Acne Creams You’re at Risk🚨 #breakingnews #news #crazy ,False,,fishnewsdaily,Fish News Daily 🗞️,,,,,,False,"['breakingnews', 'news', 'crazy']"
771,7343298725474831658,2024-03-06T12:09:53,173.0,US,"['rfk jr poll numbers 2024', ' morning news anchor', ' jill biden', ' Shane Gillis Trump', ' donald trump drinker', ' trump 47 plan', ' independent candidate for 2024', ' Silver Springs Trump And Hillary']",42500.0,814.0,2494.0,574900.0,"Super Tuesday brings us closer to a 2020 Biden-Trump rematch, results underscore Donald Trump is a weak candidate. #news #fyp #supertuesday #topnews ",False,,litnewsnow,LITnewsnow,,,,,,False,"['news', 'fyp', 'supertuesday', 'topnews']"
850,7343246592641846574,2024-03-06T08:47:23,127.0,US,"['zone of interest', ' israel music festival']",2631.0,90.0,67.0,15500.0,The #Oscars nominated film #TheZoneofInterest is drawing comparisons between the #Holocaust and the ongoing slaughter of Palestinians in #Gaza.,False,,democracynow.org,Democracy Now!,,,,,,False,"['oscars', 'thezoneofinterest', 'holocaust', 'gaza.']"
864,7343335971905228078,2024-03-06T14:34:51,175.0,US,"['news under a desk', ' Wade Morrow Execution Scene', ' yayakityara issis vs hamad']",81600.0,1629.0,1427.0,452000.0,For educational purposes only. #news ,False,,yayakityara,YAYA 👩‍🏫,,,,,,False,['news']
895,7342875849768701230,2024-03-05T08:49:25,82.0,US,"['picture of madeline soto body', ' picture of madeline soto body on ig', ' madeline soto crime scene', ' Maddie', ' orlando florida', ' Florida', ' Florida Orlando City', ' orlando city', ' maddie carnival scene', ' Madeline And Her Sister']",63300.0,790.0,1225.0,1200000.0,#greenscreen #greenscreen #greenscreen #breakingnews #new #news #update #posted #maddie #findmaddie #maddiesoto #madelinesoto #findmadelinesoto #Missing #findmaddiesoto #Orlando #orlandoflorida #orlandofl #fl #florida #floridacheck #kissimmee #kissimmee_florida #kissimmeeflorida #kissimmeefl #orangecounty #polkcounty #otown #Disney #disneyworld #unsolved #unsolvedmysteries #mystery #mvsterious #crime #criminalminds #criminal #truecrimecommunity #truecrimetok #truecrime #truecrimejunkie #crimejunkie #middleschool #school ,False,,jennalynn468,Jenna Lynn,,,,,,False,"['greenscreen', 'greenscreen', 'greenscreen', 'breakingnews', 'new', 'news', 'update', 'posted', 'maddie', 'findmaddie', 'maddiesoto', 'madelinesoto', 'findmadelinesoto', 'missing', 'findmaddiesoto', 'orlando', 'orlandoflorida', 'orlandofl', 'fl', 'florida', 'floridacheck', 'kissimmee', 'kissimmee_florida', 'kissimmeeflorida', 'kissimmeefl', 'orangecounty', 'polkcounty', 'otown', 'disney', 'disneyworld', 'unsolved', 'unsolvedmysteries', 'mystery', 'mvsterious', 'crime', 'criminalminds', 'criminal', 'truecrimecommunity', 'truecrimetok', 'truecrime', 'truecrimejunkie', 'crimejunkie', 'middleschool', 'school']"
900,7342527949591268654,2024-03-04T10:19:22,524.0,US,"['inmigracion', ' Consultant Immigration', ' immigration lawyer', ' Immigration Switzerland', ' off_jawaggon']",36900.0,1059.0,1855.0,182700.0,@That1crazy72 admitted that her perspective needed some adjustments which i have a lot of respcet for her. There are still some tropes about immigration that need to be addressed though.  #immigrant #immigration #myth #bordercrisis #border #eattherich #billionaire #millennial #middleclass #fyp ,False,,off_jawaggon,Off JaWaggon,,,,,,False,"['immigrant', 'immigration', 'myth', 'bordercrisis', 'border', 'eattherich', 'billionaire', 'millennial', 'middleclass', 'fyp']"
999,7343074013259779371,2024-03-05T21:37:41,0.0,US,"['always an angel never a god', ' Connections NYT', ' john legend', ' Daily Connections', ' Missed Connections', ' john legends brother', ' Connections July 20th', ' Connections June 29', ' John Legend Best Songs']",210200.0,6887.0,1742.0,938700.0,#connections #nyt #nytconnections #relatable #popstar #fypシ #betrayal #johnlegend ,False,,crabtastic0,crabtastic,,,,,,False,"['connections', 'nyt', 'nytconnections', 'relatable', 'popstar', 'fypシ', 'betrayal', 'johnlegend']"
1014,7338698880831442222,2024-02-23T02:40:02,250.0,US,"['access sos', ' gabrielle wong', ' access sos app', ' public speaking', ' gabriella wong dad', ' Public Speaking Tips']",371400.0,8046.0,2819.0,4300000.0,"Watch Gabriella Wong, founder of accesSOS, present on the global stage at the #UnitedNations to discuss the need for equal access to emergency services.  #TechForGood #ZeroCon24 #Accessibility",False,,911access,911access,,,,,,False,"['unitednations', 'techforgood', 'zerocon24', 'accessibility']"
1088,7343097311565729066,2024-03-05T23:08:05,94.0,US,['donald trump drinker'],9010.0,223.0,1845.0,384400.0,CNN’s John King and Jake Tapper discuss former President Donald Trump’s widespread influence in the Republican Party. #CNN #News #Trump #GOP #RepublicanParty #SuperTuesday #DonaldTrump ,False,,cnn,CNN,,,,,,True,"['cnn', 'news', 'trump', 'gop', 'republicanparty', 'supertuesday', 'donaldtrump']"
1120,7343039429277175086,2024-03-05T19:23:27,18.0,US,"['texas primaries 2024', ' Pheobe Bridgers', ' phoebe from friends', ' Phoebe Bridgers Walk', ' phoebe bridgers paul mescal', ' phoebe bridgers costume', ' phoebe bridgers suit mirror', ' phoebe bridgers suit costume', ' Phoebe Bridgers Crowd Surf', ' Phoebe Bridgers Singing']",41700.0,388.0,1690.0,950600.0,Thank your poll workers 🗳️ #election2024 #vote #phoebebridgers ,False,,colton_childs,Colton,,,,,,False,"['election2024', 'vote', 'phoebebridgers']"
1122,7328475761411771694,2024-01-26T13:28:54,82.0,US,"['orla baxendale dance', ' peanut allergy', ' stew leonards', ' florentine cookies', ' orla', ' peanut allergic reaction', ' Cookies', ' cookies brand', ' cookie dough', ' peanut butter cookies']",234000.0,4483.0,2798.0,2900000.0,"A 25-year-old woman died from an allergic reaction after eating a cookie sold by the grocery chain Stew Leonard's that was not properly labeled as containing peanuts, officials and her attorneys said. Stew Leonard's issued a recall this week for its vanilla and chocolate Florentine cookies because they contain undeclared peanuts and eggs. The cause of the labeling errors remains under investigation. #news #peanutallergy #stewleonards",False,,abcnews,ABC News,,,,,,True,"['news', 'peanutallergy', 'stewleonards']"
1143,7341809983639620906,2024-03-02T11:53:01,109.0,US,"['Grade Inflation', ' money pieces', ' What Is Grade Inflation']",14100.0,282.0,603.0,79600.0,3.2 you will own nothing and be happy #leftist #politics #inflation #economy #education #money #foryou ,False,,c.a.i.t.l.y.n,caitlyn 🌹,,,,,,False,"['leftist', 'politics', 'inflation', 'economy', 'education', 'money', 'foryou']"
1188,7342732624328232234,2024-03-04T23:33:09,72.0,US,"['i went to go surprise my boyfriend with flowers', ' i went to go surprise my boyfriend with flowers single rose', ' single rose on his desk', ' surprise boyfriend flowers', ' whenever i got there he had a single rose on his desk', ' language learning', ' grammar english', ' flowers', ' Rose Flower', ' transylvania']",51300.0,1785.0,4159.0,765800.0,#English #grammar #dialect #Pennsylvania #South #Southern #language #linguistics #ScotsIrish #Scots #Irish #dialects #LingTok #LearnOnTikTok #LongerVideos,False,,linguisticdiscovery,Linguistic Discovery,,,,,,False,"['english', 'grammar', 'dialect', 'pennsylvania', 'south', 'southern', 'language', 'linguistics', 'scotsirish', 'scots', 'irish', 'dialects', 'lingtok', 'learnontiktok', 'longervideos']"
1346,7343027385194827051,2024-03-05T18:36:42,118.0,US,"['shenyun', ' china', ' Shen Yun Performance', ' chinese temple', ' shenyun recording', ' Ancient China History', ' ancient china']",3737.0,351.0,136.0,33500.0,Replying to @nowthis Part 2: This popular dance show is operated by religious practitioners labeled an ‘evil cult’ by the Chinese Communist Party — here’s what you should know about Shen Yun #shenyun #dance #cults ,False,,nowthis,nowthis,,,,,,True,"['shenyun', 'dance', 'cults']"
1355,7343081649606839582,2024-03-05T22:07:21,98.0,US,[],110.0,2.0,6.0,1595.0,Replying to @GOAT I hope this helps! . . .  #lawschooladmissions #lawschool #lawwithadam #clerkship #biglaw #SCOTUS ,False,,lawwithadam,LawWithAdam,,,,,,False,"['lawschooladmissions', 'lawschool', 'lawwithadam', 'clerkship', 'biglaw', 'scotus']"
1373,7342693182938893614,2024-03-04T21:00:02,173.0,US,"['ivf alabama ruling', ' news bloopers', ' angry runs', ' news anchor fails', ' news person goes off', ' alabama decommits', ' when your angry', ' washington post ivf', ' red state christian women', ' jessa duggar abortion']",88000.0,3609.0,3350.0,373300.0,"Got mad, got mean. #sorrynotsorry #news #breakingnews #politics #angry #history #womensrights #fyp #foryou #greenscreen ",False,,perezbrenna,Brenna Perez,,,,,,False,"['sorrynotsorry', 'news', 'breakingnews', 'politics', 'angry', 'history', 'womensrights', 'fyp', 'foryou', 'greenscreen']"
1375,7343085100608785706,2024-03-05T22:20:39,0.0,US,"['palmer', ' Conservative', ' jill biden', ' Usa', ' biden fall collection']",47400.0,358.0,788.0,443300.0,#politics #politicaltiktok #democrat #republican #america #usa #news #election #biden #trump #president #conservative #liberal #foryoupage #fyp ,False,,crazymomentspolitic,Crazy Moments in Politics,,,,,,False,"['politics', 'politicaltiktok', 'democrat', 'republican', 'america', 'usa', 'news', 'election', 'biden', 'trump', 'president', 'conservative', 'liberal', 'foryoupage', 'fyp']"
1377,7343026142699638062,2024-03-05T18:31:52,118.0,US,"['plagg brie', ' Brie Cheese', ' camembert cheese', ' brie', ' how to eat brie cheese', ' how to eat brie', ' plagg cheese', ' cheese', ' brie going extinct', ' Cheese Church']",585000.0,15500.0,5765.0,6700000.0,Replying to @bairnsidhe yes it’s true the brie we know today is most likely going to become extinct but that doesn’t mean it’s gone forever. It’s just going to look a bit different than what we’re used to! PS: the cheeses featured in this videos do not necessarily contain Penicillium camemberti I just used them for demonstration purposes. #cheese #fyp #cheesetok #cheesemonger #cheeseloversoftiktok #foryou #fy #foryoupageofficiall #learnontiktok #learnwithme #learnwithtiktok #fypシ #cheeselover #foryoupagе #brie  ,False,,cheezytalkwithmadelyn,Madelyn,,,,,,False,"['cheese', 'fyp', 'cheesetok', 'cheesemonger', 'cheeseloversoftiktok', 'foryou', 'fy', 'foryoupageofficiall', 'learnontiktok', 'learnwithme', 'learnwithtiktok', 'fypシ', 'cheeselover', 'foryoupagе', 'brie']"
1383,7342971137850117406,2024-03-05T14:58:30,80.0,US,"['morning news anchor', ' donald trump talking about immigrants', ' donald trump slurring', ' trump being racist', ' donald trump spanish', ' trump spanish', ' trump fumbling speech about saudi arabia', ' donald trump drinker', ' trump escalator', ' donald trump funny moments']",110600.0,16800.0,13000.0,2800000.0,"Donald #Trump is continuing his divisive anti-immigrant rhetoric in recent remarks, and the #MorningJoe panel reacts to the ‘blatant racism’ of Trump’s comments. #MSNBC #news #fyi ",False,,msnbc,MSNBC,,,,,,True,"['trump', 'morningjoe', 'msnbc', 'news', 'fyi']"
1499,7342731118527057198,2024-03-04T23:27:36,10.0,US,"[""are you there god it's me fiona"", ' Shrek The Musical', ' your right its not my fault its your', "" i know it's today shrek"", "" are you there god it's me fiona rachel zegler"", "" you're right it's not my fault it's your fault"", ' ur right its not my fault its urs', "" it's not my fault it's your fault"", ' draw', ' Art Drawing']",865800.0,2390.0,9201.0,3200000.0,Im now a junior in highschool and that project in 7th grade STILL seems hard to do looking back at it😭 #foryoupage #relatable #covid #meme #comedy #doodles #art #drawing #sketches #trending #viral #4nzu #nostalgia #childhood ,False,,anzushere,Anzu,,,,,,False,"['foryoupage', 'relatable', 'covid', 'meme', 'comedy', 'doodles', 'art', 'drawing', 'sketches', 'trending', 'viral', '4nzu', 'nostalgia', 'childhood']"
1541,7337846591899929898,2024-02-20T19:32:54,24.0,US,"['Wyll Warrior', ' what does wyll mean', ' Wyll Meaning', ' wyll warrior meaning', ' retired wyll warrior', ' wyll', ' what is wyll', ' wyll warrior florida', ' wyll warrior ohio', ' michigan']",443200.0,2238.0,2090.0,5300000.0,lol. #michigan ,False,,517riley,talan🚶,,,,,,False,['michigan']
1558,7342701516425317674,2024-03-04T21:32:25,134.0,US,"['metadata supreme court', ' Colorado', ' Illinois', ' Colorado Cities', ' Colorado USA', ' maine united states', ' pikes peak colorado', ' Colorado Kicker From Jackson State']",43300.0,566.0,2294.0,994100.0,#scotus #supremecourt #supertuesday #colorado #maine #illinois,False,,scotusblog,SCOTUSblog,,,,,,False,"['scotus', 'supremecourt', 'supertuesday', 'colorado', 'maine', 'illinois']"
1561,7342692626413423918,2024-03-04T20:57:53,67.0,US,"['history', ' Glasgow', ' Art History', ' Glasgow Scotland', ' art history class', ' history belongings', ' Art Painting', ' Art History Books', ' Balmoral Tartan In Glasgow']",30400.0,223.0,2894.0,657200.0,Kelvingrove Glasgow #arthistory101 #arthistorytiktoks #historytiktok #historytok ,False,,artlust,Seema R,,,,,,False,"['arthistory101', 'arthistorytiktoks', 'historytiktok', 'historytok']"
1623,7342644089558551851,2024-03-04T17:49:51,77.0,US,"['israeli news', ' arab', ' jewish']",5105.0,35.0,1064.0,117100.0,#jewishtiktok #arabtiktok #theaskproject #news ,False,,askanisraelipalestinian,Asking 🇮🇱 and 🇵🇸 questions,,,,,,False,"['jewishtiktok', 'arabtiktok', 'theaskproject', 'news']"
1640,7342584607474388270,2024-03-04T13:59:10,23.0,US,"['dune', ' california', ' Oscar Awards', ' Dune 2021']",2089.0,34.0,150.0,36100.0,"California rise!! The primary is the time to make your voice heard. It’s March, not November! #ballotselfie #dune #oscars #atla",False,,dyanjong,dyanie,,,,,,False,"['ballotselfie', 'dune', 'oscars', 'atla']"
1668,7342524984922885407,2024-03-04T10:08:25,166.0,US,"['Macroeconomics', ' Economics Student', ' clarke', ' Economics Degree', ' quantitative economics', ' Economics Degree Usa']",1618.0,7.0,293.0,16100.0,"Unfortunately i cant tag madeline but if she ever wants to talk to an economist, im here! Also check out @Christopher Clarke for all your macro needs! #economics #finance #datascience #phd #academia ",False,,econwithsarah,Econ with Sarah,,,,,,False,"['economics', 'finance', 'datascience', 'phd', 'academia']"
1717,7341395885928107310,2024-03-01T09:05:44,91.0,US,"['Parents', ' Surprise Adoption', ' adoption reunion']",905.0,3.0,14.0,17900.0,Replying to @kaff209 #onechildpolicy #chineseadoption #chineseadoptee #adopteevoices #historytok #birthparentsearch ,False,,taylorruipingshen,Taylor RuiPing Shennett,,,,,,False,"['onechildpolicy', 'chineseadoption', 'chineseadoptee', 'adopteevoices', 'historytok', 'birthparentsearch']"
1728,7342291577466850602,2024-03-03T19:01:42,79.0,US,"['one child policy', ' china one child policy', "" if you're a parent with children"", ' toilet that use bags to flush', ' Ancient China History', ' Surprise Adoption', ' china', ' adoption reunion', ' ancient china']",68300.0,39.0,295.0,881900.0,Replying to @Vix's Stitches #onechildpolicy #chineseadoption #chineseadoptee #adopteevoices #historytok ,False,,taylorruipingshen,Taylor RuiPing Shennett,,,,,,False,"['onechildpolicy', 'chineseadoption', 'chineseadoptee', 'adopteevoices', 'historytok']"
1738,7341877699629108523,2024-03-02T16:15:33,56.0,US,"['wyoming state', ' 50 state song', ' arizona school tragedy', ' maryland school scooter', ' how many school incidents were in the us', ' united states', ' the 50 states song', ' Schools In Houston Texas', ' Houston Texas', ' school schooling in philippines']",891600.0,10800.0,17400.0,8800000.0,TEXAS THO😬👎🏼 #states #50statessong #50niftyunitedstates #viral #fypシ #fyp #slideshow #powerpoint #schoolshootingawareness #schoolshooting #schoolshootingarea #dangerous #crime ,False,,randomusa10,Random Facts USA,,,,,,False,"['states', '50statessong', '50niftyunitedstates', 'viral', 'fypシ', 'fyp', 'slideshow', 'powerpoint', 'schoolshootingawareness', 'schoolshooting', 'schoolshootingarea', 'dangerous', 'crime']"
1742,7342542422066482462,2024-03-04T11:15:57,70.0,US,"['officer kevin dave', ' kevin dave', ' jasnhavi kandula', ' seattle cop', ' seattle', ' seattle washington', ' officer dave seattle', ' officer kevin dave update', ' officer kevin dave body cam', ' kevin dave body cam']",164100.0,6236.0,8250.0,1000000.0,TERRIBLE UPDATE: Seattle Cop who was seen LAUGHING on bodycam after FATALLY STRIKING Jaahnavi Kandula with his patrol car after going 50 OVER DODGES ALL CRIMINAL CHARGES!? #greenscreen #breakingnews #fyp #news #officer #kevindave #jaahnavikandula #seattle #cop #update #laughing #murder #charges #dropped #sentence #new #information ,False,,bnc_news,BNC_NEWS,,,,,,False,"['greenscreen', 'breakingnews', 'fyp', 'news', 'officer', 'kevindave', 'jaahnavikandula', 'seattle', 'cop', 'update', 'laughing', 'murder', 'charges', 'dropped', 'sentence', 'new', 'information']"
1793,7342536433833364778,2024-03-04T10:52:06,136.0,US,"['india', ' women in india', ' Motorbike', ' Motorcycle', ' Motorbikes ride', ' Biker', ' Bikers Motorcycle', ' Indian Motorcycles', ' moto', ' Motorcycle TikTok']",455700.0,13500.0,11900.0,5900000.0,"Woman allegedly graped by 7 individuals during motorbike world tour while they made husband watch, over the weekend in India #awareness #justice #india #news #educationalvideo #crimedivewithjess #truecrime #prayers #survivor #brazilian #triggerwarning #greenscreen #greenscreenvideo ",False,,crimedivewithjess2.0,CrimeDivewithjess NEW PAGE,,,,,,False,"['awareness', 'justice', 'india', 'news', 'educationalvideo', 'crimedivewithjess', 'truecrime', 'prayers', 'survivor', 'brazilian', 'triggerwarning', 'greenscreen', 'greenscreenvideo']"
1802,7333793644618550559,2024-02-09T21:25:34,150.0,US,"['harry brown', ' harry brown missing girl', ' Gamer', ' Gamers Of Tiktok', ' Unsolved Case Game', ' Cops Saving Lives', ' Gaming On TikTok', ' Game Case']",84800.0,738.0,1338.0,998500.0,#cop #police #foryou #foryoupage #fyp ,False,,copsthao92,Copsthao92,,,,,,False,"['cop', 'police', 'foryou', 'foryoupage', 'fyp']"
