,video_id,video_timestamp,video_duration,video_locationcreated,suggested_words,video_diggcount,video_sharecount,video_commentcount,video_playcount,video_description,video_is_ad,video_stickers,author_username,author_name,author_followercount,author_followingcount,author_heartcount,author_videocount,author_diggcount,author_verified,hashtags
2581,7330030203537771819,2024-01-30T18:01:25,79.0,US,"['courtside crown club', ' crown club barclays', ' Barclays Center', ' Barclays Center NYC', ' Barclays Center Tickets', ' courtside seats experience', ' courtside crown experience', ' carbone', ' Club Room In NYC', ' Basketball Court in NYC']",95000.0,5605.0,891.0,1300000.0,"This is what the $20k Courtside Crown Club ticket is like at Barclays Center 📍Barclays Center, Brooklyn#Nyc #Brooklyn #vipexperience #sports #sportingevent #nets #basketball #clubseats #barclayscenter #steak #pasta #carbone #spicyrigatoni #salmon #boxseats #courtside #nba #luxuryevents #luxuryexperience #jacksdiningroom #crownclub #carbone #carbonenyc #wine #stadiumbites #courtsideseats ",False,,jacksdiningroom,Jack’s Dining Room,,,,,,False,"['nyc', 'brooklyn', 'vipexperience', 'sports', 'sportingevent', 'nets', 'basketball', 'clubseats', 'barclayscenter', 'steak', 'pasta', 'carbone', 'spicyrigatoni', 'salmon', 'boxseats', 'courtside', 'nba', 'luxuryevents', 'luxuryexperience', 'jacksdiningroom', 'crownclub', 'carbone', 'carbonenyc', 'wine', 'stadiumbites', 'courtsideseats']"
2587,7329730528192564522,2024-01-29T22:38:09,17.0,US,"['Anthony Edwards', ' anthony edwards funny moment', ' anthony edwards fined', ' Basketball NBA', ' anthony edwards interview', ' Sports NBA', ' NBA Moments', ' Anthony Interview', ' Nba', ' nba funny moments']",199700.0,1145.0,732.0,1400000.0,Ant doesn’t care 😂 #nba #basketball #anthonyedwards #interview #fine #funny ,False,,espn,ESPN,,,,,,True,"['nba', 'basketball', 'anthonyedwards', 'interview', 'fine', 'funny']"
2696,7329703636760562986,2024-01-29T20:53:46,52.0,US,"['max strus technical foul', ' natalie sago', ' max strus tech', ' natalie sago nba ref', ' natalie sago bad calls', ' worst techs in nba', ' max strus', ' jayson tatum technical foul', ' Nba', ' max strus technical foul for giving ball']",506600.0,8863.0,13900.0,6200000.0,#ClevelandCavaliers #LosAngelesClippers #NBA #technicalfoul #MaxStrus #PaulGeorge ,False,,espn,ESPN,,,,,,True,"['clevelandcavaliers', 'losangelesclippers', 'nba', 'technicalfoul', 'maxstrus', 'paulgeorge']"
2821,7329930897942121771,2024-01-30T11:36:12,0.0,US,[],10100.0,328.0,467.0,549500.0,"This includes print, digital, radio, TV, highlights, and social media since the first game she attended in September 🫨 #nfl #football #chiefs #taylorswift ",False,,bleacherreport,bleacherreport,,,,,,True,"['nfl', 'football', 'chiefs', 'taylorswift']"
2825,7319159083519479082,2024-01-01T10:55:49,5.0,US,"['pacheco running', ' Isaiah Pacheco Angry Run', ' Kansas City Chiefs', ' NFL Football', ' Chiefs', ' nfl', ' kansas city chiefs game', ' angry runs', ' nfl tiktok', ' Isiah Pacheco']",22400.0,991.0,279.0,385700.0,Bro runs like he bites people #NFL #Football #KansasCity #Chiefs #isaiahpacheco #Funny #Cartoon #FYP #NFLMemes #Memes ,False,,nflmemes_tiktok,NFL MEMES,,,,,,False,"['nfl', 'football', 'kansascity', 'chiefs', 'isaiahpacheco', 'funny', 'cartoon', 'fyp', 'nflmemes', 'memes']"
2912,7329895805542993198,2024-01-30T09:19:32,18.0,US,"['megan thee stallion', ' megan thee stallion tour', ' megan thee stallion good morning america', ' megan thee stallion tour 2024', ' megan thee stallion gma', ' megan good morning america', ' hiss megan thee stallion', ' Megan Thee Stallion Performance', ' theestallion', "" Megan Thee Stallion's Concert""]",719200.0,27100.0,6326.0,4100000.0,YOU HEARD IT HERE FIRST! @Megan Thee Stallion is going on tour this summer and we could not be more excited!! 😍👏👏,False,,gma,Good Morning America,,,,,,True,[]
2945,7330070701560319275,2024-01-30T20:38:23,23.0,US,[],71200.0,617.0,915.0,631300.0,Woah 😮 #kaicenat #nba #basketball ,False,,espn,ESPN,,,,,,True,"['kaicenat', 'nba', 'basketball']"
2951,7325130543589379370,2024-01-17T13:07:57,28.0,US,"['i always want more parmesan', ' parmesan song', ' i want more parmesan', ' flowers in antarctica', ' song', ' benplattypus', ' English Song', ' the flowers are blooming in antarctica', ' more parmesan song', ' flowers']",715400.0,11700.0,5613.0,3000000.0,PSA  🎤@Ben Lapidus  #poppunk #psa #didyouknow #songs #climatechange #makepolluterspay ,False,,weareyellowdot,Yellow Dot Studios,,,,,,False,"['poppunk', 'psa', 'didyouknow', 'songs', 'climatechange', 'makepolluterspay']"
2982,7326759482439077166,2024-01-21T22:29:11,13.0,US,"['damar hamlin fake punt', ' bills fake punt vs chiefs', ' Damar Hamlin', ' damar hamlin injury', ' bills fake punt', ' demar hamlin punt return', ' bills vs chiefs missed kick', ' hamlin fake punt', ' potato heart football', ' bills vs chiefs']",337600.0,12200.0,1766.0,3500000.0,Get him off the team #nfl #buffalobills #damarhamlin #nflplayoffs #football #fyp #foryou #xycba #fypシ #fyppppppppppppppppppppppp ,False,,luh.vgo,LUHVGO 🕳️,,,,,,False,"['nfl', 'buffalobills', 'damarhamlin', 'nflplayoffs', 'football', 'fyp', 'foryou', 'xycba', 'fypシ', 'fyppppppppppppppppppppppp']"
2992,7329508290063306026,2024-01-29T08:16:35,13.0,US,"['kylie jenner', ' kylie jenner jacquemus', ' Jacquemus', ' kylie', ' stormi baby', ' jacquemus bag', ' kylie jenner schiaparelli', ' Kylie Jenner In Public', ' kylie jenner plastic dress', ' jacquemus bag umbilical']",198000.0,791.0,1373.0,2200000.0,"#KylieJenner and #Stormi take the front row again, this time at the Foundation Maeght in the South of France for #Jacqeumus’s show “Les Sculptures”. #TiktokFashion ",False,,voguemagazine,Vogue,,,,,,True,"['kyliejenner', 'stormi', 'jacqeumus’s', 'tiktokfashion']"
3017,7329964281171037482,2024-01-30T13:45:47,0.0,US,"['kristin juszczyk', ' kyle juszczyk wife', ' nfl football', ' football', ' clothing', ' NFL', ' nfl costumes', ' Nfl Flag Football', ' Football Coach', ' football jerseys']",364300.0,1953.0,1166.0,3200000.0,Kristin will legally be able to use NFL team logos in her clothing designs 🔥 #nfl #football #sports ,False,,bleacherreport,bleacherreport,,,,,,True,"['nfl', 'football', 'sports']"
3073,7329774703793655086,2024-01-30T01:29:41,84.0,US,"['mike chang', ' 49ers', ' 49ers vs chiefs', ' Chiefs', ' mike chang 49ers', ' who won super bowl 2024', ' natalie & the aguilars', ' super bowl', ' usher super bowl', ' the aguilars']",1100000.0,5615.0,4599.0,8800000.0,49ERS TO THE SUPERBOWL ❤️ heres the game ending reaction!!! SO HAPPY FOR THE NINERS AAHHHH 😭 #theaguilars #football #dad #doitforthebay #fttb ,False,,natalientheaguilars,natalie & the aguilars,,,,,,False,"['theaguilars', 'football', 'dad', 'doitforthebay', 'fttb']"
3074,7329744330246147374,2024-01-29T23:31:42,89.0,US,"['49ers', ' 49ers vs chiefs', ' harry shum jr glee', ' Natalie & The Aguilars', ' the aguilars', ' 49ers comeback', ' harry shum jr 49ners', ' 49ers comeback reaction', ' Football', ' Football Game']",590900.0,4397.0,1748.0,4000000.0,NINERS COMEBACK 🙌🏼😭 what a game… DONT MOVE 😂 game ending reaction coming next ❤️ #theaguilars #football #dad #doitforthebay #fttb ,False,,natalientheaguilars,natalie & the aguilars,,,,,,False,"['theaguilars', 'football', 'dad', 'doitforthebay', 'fttb']"
3123,7300705382710660395,2023-11-12T17:25:43,31.0,US,[],18700.0,916.0,109.0,492500.0,House divided🏈 trying to forget the score🥴 #football #gameday #collegefootball #georgia #olemiss #sec #couple ,False,,campbellhuntpuckett,Campbell Puckett,,,,,,False,"['football', 'gameday', 'collegefootball', 'georgia', 'olemiss', 'sec', 'couple']"
3184,7322560773425777963,2024-01-10T14:55:49,66.0,US,"['Taylor Swift', ' travis kelce taylor swift', ' stephen a smith taylor swift', ' travis kelce', ' stephen a smith cars', ' stephen a smith jason whitlock', ' stephenasmith', ' travis and taylor', ' The Eras Tour', ' travis kelce singing taylor swift']",429000.0,13600.0,4076.0,3500000.0,@stephenasmith on #TaylorSwift 👏 (via First Take) #erastour #nfl #traviskelce ,False,,espn,ESPN,,,,,,True,"['taylorswift', 'erastour', 'nfl', 'traviskelce']"
3192,7329579674902809898,2024-01-29T12:53:22,73.0,US,[],87400.0,8456.0,956.0,1600000.0,"If anyone can make it happen, it's #TaylorSwift! #HodaandJenna #weretalkinaboutit #SuperBowlLVIII #TravisKelce ",False,,hodaandjenna,TODAY with Hoda & Jenna,,,,,,True,"['taylorswift!', 'hodaandjenna', 'weretalkinaboutit', 'superbowllviii', 'traviskelce']"
3214,7328904488754924843,2024-01-27T17:13:02,60.0,US,"['joe burrow', ' get the gat', ' get the gat lsu 2019', ' 2019 lsu football', ' lsu 2019', ' get the gat joe burrow', ' joe burrow edit', ' lsu white house dance', ' Joe Burrow Girlfriend', ' lsu']",260800.0,3375.0,1057.0,1700000.0,Get the Gat #nfl #football #lsu #joeburrow #getthegat ,False,,jcsportsproductions,J&C Prod.,,,,,,False,"['nfl', 'football', 'lsu', 'joeburrow', 'getthegat']"
3242,7329586453481147694,2024-01-29T13:19:36,19.0,US,"['Connor Bedard', ' wemby', ' victor wenbanyama', ' wemby height', ' wemby interview', ' connor bedard wenbenyama', ' wemby as a kid', ' wemby height by age', ' victor wembanyama height', ' Basketball Players']",184400.0,746.0,593.0,1800000.0,"Wemby said he was 5’10” at 9 years old 🤯 (via @NHL, @NBA) #nba #basketball #nhl #wemby #connorbedard ",False,,bleacherreport,bleacherreport,,,,,,True,"['nba', 'basketball', 'nhl', 'wemby', 'connorbedard']"
3245,7329682411321806126,2024-01-29T19:31:27,8.0,US,"['Brock Purdy', ' what is anna frey to brock purdy', ' brock purdy edit', ' is anna frey related to brock purdy', ' NFL', ' brock purdy save us', ' Brock Purdy Highlights', ' Football Player', ' football athletes', ' Football']",942900.0,5904.0,2683.0,8600000.0,"He knows! 😂 (via @Chubba Purdy, @Anna Frey) #football #brockpurdy #nfl ",False,,espn,ESPN,,,,,,True,"['football', 'brockpurdy', 'nfl']"
3264,7328157314421116203,2024-01-25T16:53:17,60.0,US,"['Boston Airport', ' boston massachusetts', ' massachusetts', ' boston', ' Boston City', ' Boston TikTok', ' Boston Logan Airport Tour', ' airport push']",7104.0,2966.0,1846.0,402700.0,"Massachusetts' emergency shelter crisis is reaching new heights, with migrants sleeping on the floor of Boston Logan International Airport Terminal E. It's been a common sight for weeks now, as migrant shelters across the state are struggling with capacity issues. Read more in the link in bio.  #boston #massachusetts #news #video #fyp ",False,,nbc10boston,NBC10 Boston,,,,,,True,"['boston', 'massachusetts', 'news', 'video', 'fyp']"
3275,7324539532110499115,2024-01-15T22:54:36,9.0,US,"['eagles vs bucs', ' Jalen Hurts', ' eagles', ' aj brown yells at jalen hurts', ' nfl', ' jalen hurts post game interview', ' buccaneers vs eagle', ' eagles vs bucs playoffs', ' Dallas Goedert', ' aj brown']",290000.0,2730.0,5206.0,5500000.0,#nfl #football #eagles #bucs #jalenhurts ,False,,espn,ESPN,,,,,,True,"['nfl', 'football', 'eagles', 'bucs', 'jalenhurts']"
3282,7329517604316466475,2024-01-29T08:53:10,11.0,US,[],177500.0,724.0,996.0,2300000.0,Dan Campbell made sure to exit the stadium with Teddy Bridgewater for the final time in his career 🥺 (via e_woodyard/X) #nfl #lions #football #wholesome ,False,,espn,ESPN,,,,,,True,"['nfl', 'lions', 'football', 'wholesome']"
3295,7329349974192426271,2024-01-28T22:01:56,6.0,US,[],213500.0,3724.0,2014.0,1300000.0,bro. #nfl #football #raven #lions #patrickmahomes #cheifs #brockpurdy #49ers #fyp #viral #meme #bettercallsaul ,False,,kidnamedfingers,Lav 🦜,,,,,,False,"['nfl', 'football', 'raven', 'lions', 'patrickmahomes', 'cheifs', 'brockpurdy', '49ers', 'fyp', 'viral', 'meme', 'bettercallsaul']"
3308,7324499120125676843,2024-01-15T20:17:43,6.0,US,[],282.0,10.0,0.0,12400.0,#CousinGreg clean up well! #NicholasBraun at the #Emmys ,False,,hollywoodreporter,The Hollywood Reporter,,,,,,True,"['cousingreg', 'nicholasbraun', 'emmys']"
3322,7329368452613836075,2024-01-28T23:13:25,9.0,US,"['oliviaculpo', ' Christian McCaffrey', ' olivia culpo and braxton', ' mccaffrey', ' football', ' olivia and christian mccaffrey', ' christian mccaffrey 49ers', ' nfl football', ' NFL', ' nfl tiktok']",32100.0,371.0,131.0,863200.0,😅 (via @NFL) #nfl #football #49ers #christianmccaffrey ,False,,bleacherreport,bleacherreport,,,,,,True,"['nfl', 'football', '49ers', 'christianmccaffrey']"
3333,7329377207493594410,2024-01-28T23:47:22,16.0,US,"['49ers', ' natalie & the aguilars', ' chiefs', ' 49ers vs chiefs', ' the aguilars', ' bangbang niner', ' whos going to the super bowl 2024', ' natalie the aguilars 49ers', ' 49ers Fans', ' ruben aguilar 49ers']",839300.0,5220.0,2977.0,6500000.0,NINERS TO THE SUPERBOWL 🥹 stay tuned for all the reactions 😭 #theaguilars #49ers #football ,False,,natalientheaguilars,natalie & the aguilars,,,,,,False,"['theaguilars', '49ers', 'football']"
3346,7325615794182753582,2024-01-18T20:31:12,56.0,US,[],187800.0,1595.0,466.0,2000000.0,Opening insta and seeing accounts get 100k likes on it without giving me credit 🥲 #sports #nfl #football #brockpurdy ,False,,cheeseandcrackers95,Cheese995,,,,,,False,"['sports', 'nfl', 'football', 'brockpurdy']"
3365,7329394277048454446,2024-01-29T00:55:04,0.0,US,[],41200.0,183.0,464.0,1400000.0,The difference in Super Bowl LVIII QB contracts 🤯💰 #nfl #football #patrickmahomes #brockpurdy ,False,,bleacherreport,bleacherreport,,,,,,True,"['nfl', 'football', 'patrickmahomes', 'brockpurdy']"
3368,7329201688391322910,2024-01-28T12:26:40,19.0,US,"['chiefs vs ravens', ' Jordan', ' 3 us troops', ' us soldiers jordan', ' jordan attack', ' Drones In The Sky', ' Drone Video', ' Murder Drones', ' soldiers being tapped out', ' Drone Videography']",177100.0,11900.0,19400.0,4200000.0,BREAKING: 3 U.S. troops killed and 25 injured in a drone attack on a base in Jordan on the border with Syria. #politics #newstiktok #news #breakingnews ,False,,msnbc,MSNBC,,,,,,True,"['politics', 'newstiktok', 'news', 'breakingnews']"
3412,7329359841741278494,2024-01-28T22:40:11,15.0,US,"['nick bosa', ' nick bosa crying', ' 49ers', ' Nick Bosa 49ers NFL', ' san francisco 49ers', ' super bowl', ' NFL Football', ' NFL', ' 49ers vs chiefs', ' chiefs vs 49ers super bowl']",25500.0,176.0,404.0,433200.0,Bosa’s gonna get another chance vs. Chiefs 👀 (via @NBC Sports Bay Area & CA) #nickbosa #49ers #sanfrancisco49ers #nfl #superbowl ,False,,bleacherreport,bleacherreport,,,,,,True,"['nickbosa', '49ers', 'sanfrancisco49ers', 'nfl', 'superbowl']"
3426,7329359198230416686,2024-01-28T22:37:33,51.0,US,[],72800.0,614.0,2097.0,1300000.0,Dan Campbell had an emotional opening statement to the media after the loss 💔 #lions #detroit #49ers #nfl #football #superbowl #sad ,False,,espn,ESPN,,,,,,True,"['lions', 'detroit', '49ers', 'nfl', 'football', 'superbowl', 'sad']"
3427,7329360284395506987,2024-01-28T22:41:37,8.0,US,[],25.0,0.0,0.0,270.0,Aged like milk #nflplayoffs #nfl #football #superbowl #foryou #viral #lions #49ers ,False,,nflcomical,NFLComical,,,,,,False,"['nflplayoffs', 'nfl', 'football', 'superbowl', 'foryou', 'viral', 'lions', '49ers']"
3437,7329355876370795807,2024-01-28T22:24:43,0.0,US,[],33700.0,54.0,530.0,445400.0,Quite the QB matchup for Super Bowl LVIII 👀🍿 #nfl #superbowl #patrickmahomes #brockpurdy #chiefs #49ers #nflfootball #football,False,,houseofhighlights,House of Highlights,,,,,,True,"['nfl', 'superbowl', 'patrickmahomes', 'brockpurdy', 'chiefs', '49ers', 'nflfootball', 'football']"
3454,7329353403748863274,2024-01-28T22:14:58,7.0,US,"['Brock Purdy', ' 49ers', ' kyle shanahan', ' purdy', ' purdy 49ers', ' Brock Purdy 49ers', ' san francisco 49ers', ' NFL Football', ' nfl', ' NFL TikTok']",36100.0,264.0,288.0,515300.0,the moment they’ve been waiting for 😤 #brockpurdy #kyleshanahan #sanfrancisco49ers #nfl #NFLPlayoffs ,False,,nfl,NFL,,,,,,True,"['brockpurdy', 'kyleshanahan', 'sanfrancisco49ers', 'nfl', 'nflplayoffs']"
3455,7329354656176540974,2024-01-28T22:19:52,8.0,US,[],62300.0,409.0,438.0,761000.0,@San Francisco 49ers ARE BACK 🗣 #georgekittle #sanfrancisco #49ers #nfl #nflplayoffs ,False,,nfl,NFL,,,,,,True,"['georgekittle', 'sanfrancisco', '49ers', 'nfl', 'nflplayoffs']"
3456,7329357418029223214,2024-01-28T22:30:28,11.0,US,"['oliviaculpo', ' Christian McCaffrey', ' nick bosa', ' olivia culpo and braxton', ' 49ers', ' olivia and christian mccaffrey', ' nfl', ' christian mccaffrey 49ers', ' nfl football', ' nfl tiktok']",453400.0,1470.0,724.0,5500000.0,celebrating wins with your fav ❤️ >>> #christianmccaffrey #olviaculpo #sanfrancisco49ers #nfl #NFLPlayoffs ,False,,nfl,NFL,,,,,,True,"['christianmccaffrey', 'olviaculpo', 'sanfrancisco49ers', 'nfl', 'nflplayoffs']"
3503,7329351785565556014,2024-01-28T22:08:37,16.0,US,[],29300.0,132.0,247.0,815000.0,what a win for mr. irrelevant 👏 #brockpurdy #sanfrancisco #49ers #nfl #nflplayoffs ,False,,nfl,NFL,,,,,,True,"['brockpurdy', 'sanfrancisco', '49ers', 'nfl', 'nflplayoffs']"
3513,7328109280958237994,2024-01-25T13:46:56,33.0,US,[],76100.0,761.0,1053.0,1100000.0,Ever heard of this? 🤔 #louisville #basketball #interview #collegebasketball ,False,,espn,ESPN,,,,,,True,"['louisville', 'basketball', 'interview', 'collegebasketball']"
3528,7329349503901994286,2024-01-28T21:59:49,10.0,US,[],62300.0,586.0,547.0,748800.0,another chance at the #superbowl ‼️ #nickbosa #sanfrancisco #49ers #nfl #nflplayoffs ,False,,nfl,NFL,,,,,,True,"['superbowl', 'nickbosa', 'sanfrancisco', '49ers', 'nfl', 'nflplayoffs']"
3540,7328921502068346155,2024-01-27T18:18:55,21.0,US,"['what will happen if you fell through a thunder cloud', ' Sky Diving', ' Rain Cloud', ' skydiving through a cloud', ' Skydiving Videos', ' falling through cloud', ' Falling Clouds', ' Clouds Falling From Sky', ' Falling Through The Air', ' Adrenaline']",686300.0,6331.0,2870.0,9100000.0,(via thrillvista/IG) #adrenaline #skydiving #unreal #clouds #scenes ,False,,espn,ESPN,,,,,,True,"['adrenaline', 'skydiving', 'unreal', 'clouds', 'scenes']"
3552,6945135220697877765,2021-03-29T13:51:46,51.0,US,"['kobe bryant in casket', "" Gigi's Autopsy Picture"", ' Kobe Bryant', ' kobe', ' Bryant', ' Kobe Bryant Birthday', ' gigi and husband', ' black box kobe and gigi', ' kobe stories', ' Gigi And Yolanda']",63600.0,83.0,304.0,3400000.0,Kobe & Gigi💔 #truecrime #crimetok #crimescene #photo #kobebryant #gigibryant #ripkobe #ripgigi #foryou #foryoupage #fyp #murder #murdertok,False,,marissa_kerekes,Marissa,,,,,,False,"['truecrime', 'crimetok', 'crimescene', 'photo', 'kobebryant', 'gigibryant', 'ripkobe', 'ripgigi', 'foryou', 'foryoupage', 'fyp', 'murder', 'murdertok']"
3560,7329351875159969067,2024-01-28T22:09:01,9.0,US,[],172400.0,979.0,1107.0,1600000.0,George Kittle kept it real 🤣 (📺 FOX) #nfl #football #49ers #georgekittle #funny ,False,,espn,ESPN,,,,,,True,"['nfl', 'football', '49ers', 'georgekittle', 'funny']"
3571,7318028833842597162,2023-12-29T09:49:38,8.0,US,"['badminton', ' badminton training', ' badminton tournament', ' average badminton match', ' badminton game training', ' badminton tournament training', ' Badminton Sport', ' training for badminton', ' badminton match', ' what is badminton tournament']",2300000.0,46600.0,16100.0,23900000.0,I am a Trained Professional 👍 #badminton #strengthtraining #training #sports #gym #lift #lifting ,False,,mikeymaybeme,mikeymaybeme,,,,,,False,"['badminton', 'strengthtraining', 'training', 'sports', 'gym', 'lift', 'lifting']"
3576,7329330035251514670,2024-01-28T20:44:21,11.0,US,"['Taylor Swift', ' travis kelce taylor swift', ' travis kelce', ' NFL', ' Taylor Swift And Travis Kelce', ' chiefs', ' taylor swift chiefs game', ' taylor and travis kelce', ' chiefs vs ravens', ' bethany taylor swift']",168000.0,3882.0,3518.0,2400000.0,This duo 🥹🫶 (via joriepstein/x) #taylorswift #traviskelce #chiefs #football #nfl ,False,,espn,ESPN,,,,,,True,"['taylorswift', 'traviskelce', 'chiefs', 'football', 'nfl']"
3601,7329348840333675822,2024-01-28T21:57:14,9.0,US,"['49ers', ' cj gardner johnson', ' brock purdy', ' detroit lions', ' brock purdy save us', ' gardner johnson vs debo samuel', ' 49ers vs chiefs', ' Brock Purdy 49ers', ' Lion', ' Super Bowl']",206000.0,7624.0,2895.0,2900000.0,(📺 FOX) #niners #49ers #superbowl #brockpurdy #lions #detroit ,False,,espn,ESPN,,,,,,True,"['niners', '49ers', 'superbowl', 'brockpurdy', 'lions', 'detroit']"
3606,7328602122839182634,2024-01-26T21:39:34,40.0,US,"['walmart', ' mississippi walmart', ' felicia darling walmart', ' kambria darby video', ' shopper', ' Walmart Toddler Clothes', ' Walmart Shopping', ' In Store Shopper', ' Walmart Dresser', ' Walmart Warehouse']",446800.0,8879.0,19200.0,9500000.0,Replying to @frankbarnett6 shopper bought him a long-sleeved shirt and pants and dressed him in the store. #fyp  #mizzqt601 #breakingnews #ABCNews #truecrime #viral #blowthisup #kambriadarby #mississippicrime #byrammississippiwalmart ,False,,mizzqt601,Miss601,,,,,,False,"['fyp', 'mizzqt601', 'breakingnews', 'abcnews', 'truecrime', 'viral', 'blowthisup', 'kambriadarby', 'mississippicrime', 'byrammississippiwalmart']"
3616,7329348123023756590,2024-01-28T21:54:35,15.0,US,"['george kittle', ' 49ers', ' george kittle super bowl', ' george kittle i will be back', ' 49ers vs chiefs', ' 49ers lose super bowl reaction', ' george kittle super bowl i will be back', ' NFL', ' george kittle funny moments', ' san francisco 49ers']",238200.0,3563.0,1726.0,1900000.0,he manifested it 👀 #georgekittle #sanfrancisco49ers #nfl #NFLPlayoffs ,False,,nfl,NFL,,,,,,True,"['georgekittle', 'sanfrancisco49ers', 'nfl', 'nflplayoffs']"
3619,7329349391918189867,2024-01-28T21:59:27,7.0,US,"['49ers', ' eminem at 49ers game', ' Dan Campbell', ' Lions', ' 49ers vs chiefs', ' eminem', ' detroit lions', ' George Kittle', ' football', ' Lions Football']",157100.0,1635.0,3598.0,2300000.0,49ERS ARE HEADED TO THE SUPER BOWL 🚨 (📺 FOX) #nfl #football #49ers #lions ,False,,espn,ESPN,,,,,,True,"['nfl', 'football', '49ers', 'lions']"
3620,7328511015191072043,2024-01-26T15:46:15,19.0,US,"['james cahoon', ' james cahoon football', ' football', ' nfl football', ' football tiktok', ' Football Clips', ' National Football League', ' Sports Tik Tok', ' NFL', ' sports']",32400.0,2861.0,237.0,349500.0,They gonna make him a HOF 😂 #nfl #fyp #nflplayoffs #football #nfltiktok #sports #nflsunday #footballtok ,False,,ai_line_hunter1,Line Hunter AI Sports Bets,,,,,,False,"['nfl', 'fyp', 'nflplayoffs', 'football', 'nfltiktok', 'sports', 'nflsunday', 'footballtok']"
3637,7329339350926249258,2024-01-28T21:20:14,17.0,US,"['zay flowers', ' Lamar Jackson', ' Ravens', ' NFL', ' zay flowers fumbling at endzone', ' chiefs vs ravens', ' lamar jackson catches his throw', ' lamar jackson save us', ' lamar jackson edit', ' Lamar Jackson Highlights']",385300.0,1085.0,3600.0,5000000.0,a leader ❤️ #lamarjackson #baltimoreravens #nfl #nflplayoffs,False,,nfl,NFL,,,,,,True,"['lamarjackson', 'baltimoreravens', 'nfl', 'nflplayoffs']"
3651,7329347020496440618,2024-01-28T21:50:16,0.0,US,"['49ers', ' Chiefs', ' Dan Campbell', ' 2020 super bowl', ' nfl', ' chiefs vs 49ers', ' Nick Bosa', ' San Francisco 49ers', ' NFL Football', ' Super Bowl']",81500.0,412.0,1949.0,860100.0,SB LIV REMATCH 🔥 #sanfrancisco49ers #kansascitychiefs #nfl #nflplayoffs #superbowl ,False,,nfl,NFL,,,,,,True,"['sanfrancisco49ers', 'kansascitychiefs', 'nfl', 'nflplayoffs', 'superbowl']"
3727,7318653913933204782,2023-12-31T02:15:31,60.0,US,"['press on nails', ' nails', ' Temu Nails Press On', ' Nail Press On Nails', ' Nails Tutorial', ' Putting On Press On Nails', ' Press On Nail Tutorial', ' Nail Glue', ' French Press On Nails', ' Affordable Nails']",4354.0,3.0,18.0,54200.0,#nail #nails #temu #temufinds #pressonnails #pressons #frenchnails #longnails #luxxinailglue #luxxinails #howto #tutorial #nailtutorial #cheaptok #cheap #affordable #inflation #fyp #relatable #wow #omg #😍 #🔥 #🤍 ,False,,itsriyma,RIYMA,,,,,,False,"['nail', 'nails', 'temu', 'temufinds', 'pressonnails', 'pressons', 'frenchnails', 'longnails', 'luxxinailglue', 'luxxinails', 'howto', 'tutorial', 'nailtutorial', 'cheaptok', 'cheap', 'affordable', 'inflation', 'fyp', 'relatable', 'wow', 'omg', '😍', '🔥', '🤍']"
3777,7328253813662518570,2024-01-25T23:07:50,60.0,US,"['Natalie & The Aguilars', ' angie aguilar', ' angie cheer competition', ' angie and the aguilars', ' angie aguilar cheerleading', ' the aguilars', ' the aguilar family', ' Cheerleader', ' Eagles Cheerleaders', ' Football Cheers Chants']",353700.0,371.0,368.0,3500000.0,Replying to @Alejandra Aguilar aint no way im letting her wait till THE DAY OF her comp to tell him 🤦🏽‍♀️ im gonna have to tell him 😭 #theaguilars #sister #football ,False,,natalientheaguilars,natalie & the aguilars,,,,,,False,"['theaguilars', 'sister', 'football']"
3783,7329337367439953194,2024-01-28T21:12:19,18.0,US,"['travis kelce', ' patrick mahomes', ' travis kelce taylor swift', ' Chiefs', ' chiefs vs ravens', ' travis running the wrong route', ' patrick mahomes travis kelce', ' travis kelce wrong route', ' nfl', ' Travis Kelce Highlights']",343100.0,2480.0,916.0,4900000.0,their connection is just crazy 😂 #patrickmahomes #traviskelce #kansascitychiefs #nfl #nflplayoffs,False,,nfl,NFL,,,,,,True,"['patrickmahomes', 'traviskelce', 'kansascitychiefs', 'nfl', 'nflplayoffs']"
3791,7329336775560662303,2024-01-28T21:10:29,16.0,US,[],81100.0,1425.0,2209.0,1300000.0,Ravens fans are going through it (via jjeisenlohr98/IG) #taylorswift #traviskelce #kansascitychiefs #nfl ,False,,bleacherreport,bleacherreport,,,,,,True,"['taylorswift', 'traviskelce', 'kansascitychiefs', 'nfl']"
3802,7328220321436224810,2024-01-25T20:57:43,19.0,US,"['49ers', ' NFL', ' 49ers vs chiefs', ' detroit lions', ' Lions Football', ' San Francisco 49ers', ' Super Bowl', ' detroit', ' NFL TikTok', ' Lions Of Tiktok']",118200.0,1453.0,1499.0,4300000.0,"NFC Conference Championship - Detroit Lions at San Francisco 49ers, whos going to the Super Bowl? 🤷🏻‍♂️ #nfl #football #superbowl #detroit #lions #sf  #49ers ",False,,aircorg,STEPH FURRY | Fluffy Mamba,,,,,,True,"['nfl', 'football', 'superbowl', 'detroit', 'lions', 'sf', '49ers']"
3838,7328489835084123435,2024-01-26T14:24:05,15.0,US,"['whips my hair', ' willow smith', ' all my ladies with your hair', ' i whipped my hair back and forth', ' whips my hair willow smith', ' whips my hair edit', ' willow smith now', ' Willow', ' whipyourhairdance', ' news reporters edits']",1500000.0,2828.0,4799.0,6400000.0,#whipmyhair #willowsmith #news ,False,,aly_royster,Royster,,,,,,False,"['whipmyhair', 'willowsmith', 'news']"
